"cnty_fips","display_name","Value","theme_range"
17157,"""Randolph, (IL)""",178.6,"167.7 - 186.9 (647)"
17165,"""Saline, (IL)""",190.7,"187.0 - 216.6 (634)"
17181,"""Union, (IL)""",193.1,"187.0 - 216.6 (634)"
17189,"""Washington, (IL)""",189,"187.0 - 216.6 (634)"
17193,"""White, (IL)""",198.6,"187.0 - 216.6 (634)"
17199,"""Williamson, (IL)""",165.3,"147.4 - 167.6 (641)"
18051,"""Gibson, (IN)""",187.2,"187.0 - 216.6 (634)"
18129,"""Posey, (IN)""",161.8,"147.4 - 167.6 (641)"
18163,"""Vanderburgh, (IN)""",170,"167.7 - 186.9 (647)"
18173,"""Warrick, (IN)""",183.6,"167.7 - 186.9 (647)"
21007,"""Ballard, (KY)""",227.2,"216.7 - 502.5 (641)"
21033,"""Caldwell, (KY)""",232.8,"216.7 - 502.5 (641)"
21035,"""Calloway, (KY)""",219.3,"216.7 - 502.5 (641)"
21039,"""Carlisle, (KY)""",197.9,"187.0 - 216.6 (634)"
21047,"""Christian, (KY)""",202.8,"187.0 - 216.6 (634)"
21055,"""Crittenden, (KY)""",259.8,"216.7 - 502.5 (641)"
21075,"""Fulton, (KY)""",249.5,"216.7 - 502.5 (641)"
21083,"""Graves, (KY)""",209.2,"187.0 - 216.6 (634)"
21101,"""Henderson, (KY)""",182.4,"167.7 - 186.9 (647)"
21105,"""Hickman, (KY)""",225.8,"216.7 - 502.5 (641)"
21107,"""Hopkins, (KY)""",238.9,"216.7 - 502.5 (641)"
21139,"""Livingston, (KY)""",220.3,"216.7 - 502.5 (641)"
21143,"""Lyon, (KY)""",222.9,"216.7 - 502.5 (641)"
21145,"""McCracken, (KY)""",212.2,"187.0 - 216.6 (634)"
21149,"""McLean, (KY)""",213.6,"187.0 - 216.6 (634)"
21157,"""Marshall, (KY)""",209.7,"187.0 - 216.6 (634)"
21219,"""Todd, (KY)""",218.4,"216.7 - 502.5 (641)"
21221,"""Trigg, (KY)""",212.9,"187.0 - 216.6 (634)"
21225,"""Union, (KY)""",214.2,"187.0 - 216.6 (634)"
21233,"""Webster, (KY)""",214.3,"187.0 - 216.6 (634)"
22013,"""Bienville, (LA)""",220.7,"216.7 - 502.5 (641)"
22015,"""Bossier, (LA)""",195.1,"187.0 - 216.6 (634)"
22027,"""Claiborne, (LA)""",246.6,"216.7 - 502.5 (641)"
22035,"""East Carroll, (LA)""",252,"216.7 - 502.5 (641)"
22041,"""Franklin, (LA)""",502.5,"216.7 - 502.5 (641)"
22049,"""Jackson, (LA)""",214.8,"187.0 - 216.6 (634)"
22061,"""Lincoln, (LA)""",150.7,"147.4 - 167.6 (641)"
22065,"""Madison, (LA)""",356.4,"216.7 - 502.5 (641)"
22067,"""Morehouse, (LA)""",255.6,"216.7 - 502.5 (641)"
22073,"""Ouachita, (LA)""",172.7,"167.7 - 186.9 (647)"
22083,"""Richland, (LA)""",307.4,"216.7 - 502.5 (641)"
22111,"""Union, (LA)""",178.8,"167.7 - 186.9 (647)"
22119,"""Webster, (LA)""",231.2,"216.7 - 502.5 (641)"
22123,"""West Carroll, (LA)""",271.5,"216.7 - 502.5 (641)"
28003,"""Alcorn, (MS)""",283.3,"216.7 - 502.5 (641)"
28007,"""Attala, (MS)""",207.4,"187.0 - 216.6 (634)"
28009,"""Benton, (MS)""",213,"187.0 - 216.6 (634)"
28011,"""Bolivar, (MS)""",257.7,"216.7 - 502.5 (641)"
28013,"""Calhoun, (MS)""",229.7,"216.7 - 502.5 (641)"
28015,"""Carroll, (MS)""",212.9,"187.0 - 216.6 (634)"
28017,"""Chickasaw, (MS)""",257.9,"216.7 - 502.5 (641)"
28019,"""Choctaw, (MS)""",208.7,"187.0 - 216.6 (634)"
28025,"""Clay, (MS)""",225.7,"216.7 - 502.5 (641)"
28027,"""Coahoma, (MS)""",238.6,"216.7 - 502.5 (641)"
28033,"""DeSoto, (MS)""",195.8,"187.0 - 216.6 (634)"
28043,"""Grenada, (MS)""",273.9,"216.7 - 502.5 (641)"
28049,"""Hinds, (MS)""",218.6,"216.7 - 502.5 (641)"
28051,"""Holmes, (MS)""",243.8,"216.7 - 502.5 (641)"
28053,"""Humphreys, (MS)""",277.4,"216.7 - 502.5 (641)"
28055,"""Issaquena, (MS)""",219.9,"216.7 - 502.5 (641)"
28057,"""Itawamba, (MS)""",243.1,"216.7 - 502.5 (641)"
28069,"""Kemper, (MS)""",224.2,"216.7 - 502.5 (641)"
28071,"""Lafayette, (MS)""",222.3,"216.7 - 502.5 (641)"
28075,"""Lauderdale, (MS)""",264.2,"216.7 - 502.5 (641)"
28079,"""Leake, (MS)""",207.9,"187.0 - 216.6 (634)"
28081,"""Lee, (MS)""",185.8,"167.7 - 186.9 (647)"
28083,"""Leflore, (MS)""",309,"216.7 - 502.5 (641)"
28087,"""Lowndes, (MS)""",201.2,"187.0 - 216.6 (634)"
28089,"""Madison, (MS)""",190.2,"187.0 - 216.6 (634)"
28093,"""Marshall, (MS)""",189.2,"187.0 - 216.6 (634)"
28095,"""Monroe, (MS)""",205.8,"187.0 - 216.6 (634)"
28097,"""Montgomery, (MS)""",220.6,"216.7 - 502.5 (641)"
28099,"""Neshoba, (MS)""",345.8,"216.7 - 502.5 (641)"
28101,"""Newton, (MS)""",227.6,"216.7 - 502.5 (641)"
28103,"""Noxubee, (MS)""",275.7,"216.7 - 502.5 (641)"
28105,"""Oktibbeha, (MS)""",169.1,"167.7 - 186.9 (647)"
28107,"""Panola, (MS)""",303.4,"216.7 - 502.5 (641)"
28115,"""Pontotoc, (MS)""",189.6,"187.0 - 216.6 (634)"
28117,"""Prentiss, (MS)""",246.2,"216.7 - 502.5 (641)"
28119,"""Quitman, (MS)""",285.1,"216.7 - 502.5 (641)"
28121,"""Rankin, (MS)""",149.2,"147.4 - 167.6 (641)"
28123,"""Scott, (MS)""",263.7,"216.7 - 502.5 (641)"
28125,"""Sharkey, (MS)""",242.2,"216.7 - 502.5 (641)"
28133,"""Sunflower, (MS)""",268.6,"216.7 - 502.5 (641)"
28135,"""Tallahatchie, (MS)""",231.9,"216.7 - 502.5 (641)"
28137,"""Tate, (MS)""",260.7,"216.7 - 502.5 (641)"
28139,"""Tippah, (MS)""",259.3,"216.7 - 502.5 (641)"
28141,"""Tishomingo, (MS)""",307,"216.7 - 502.5 (641)"
28143,"""Tunica, (MS)""",350.7,"216.7 - 502.5 (641)"
28145,"""Union, (MS)""",247.7,"216.7 - 502.5 (641)"
28149,"""Warren, (MS)""",250.3,"216.7 - 502.5 (641)"
28151,"""Washington, (MS)""",248.8,"216.7 - 502.5 (641)"
28155,"""Webster, (MS)""",324,"216.7 - 502.5 (641)"
28159,"""Winston, (MS)""",252,"216.7 - 502.5 (641)"
28161,"""Yalobusha, (MS)""",287.9,"216.7 - 502.5 (641)"
28163,"""Yazoo, (MS)""",186.6,"167.7 - 186.9 (647)"
29015,"""Benton, (MO)""",178.8,"167.7 - 186.9 (647)"
29017,"""Bollinger, (MO)""",241,"216.7 - 502.5 (641)"
29023,"""Butler, (MO)""",203.5,"187.0 - 216.6 (634)"
29029,"""Camden, (MO)""",152.3,"147.4 - 167.6 (641)"
29031,"""Cape Girardeau, (MO)""",191.9,"187.0 - 216.6 (634)"
29035,"""Carter, (MO)""",226.5,"216.7 - 502.5 (641)"
29043,"""Christian, (MO)""",150.5,"147.4 - 167.6 (641)"
29055,"""Crawford, (MO)""",315.7,"216.7 - 502.5 (641)"
29059,"""Dallas, (MO)""",191.7,"187.0 - 216.6 (634)"
29065,"""Dent, (MO)""",179.9,"167.7 - 186.9 (647)"
29067,"""Douglas, (MO)""",213.9,"187.0 - 216.6 (634)"
29069,"""Dunklin, (MO)""",296.1,"216.7 - 502.5 (641)"
29077,"""Greene, (MO)""",191.2,"187.0 - 216.6 (634)"
29085,"""Hickory, (MO)""",163.5,"147.4 - 167.6 (641)"
29091,"""Howell, (MO)""",202.7,"187.0 - 216.6 (634)"
29093,"""Iron, (MO)""",284.1,"216.7 - 502.5 (641)"
29099,"""Jefferson, (MO)""",201,"187.0 - 216.6 (634)"
29105,"""Laclede, (MO)""",200,"187.0 - 216.6 (634)"
29123,"""Madison, (MO)""",241.7,"216.7 - 502.5 (641)"
29125,"""Maries, (MO)""",186.9,"167.7 - 186.9 (647)"
29131,"""Miller, (MO)""",180.8,"167.7 - 186.9 (647)"
29133,"""Mississippi, (MO)""",270.3,"216.7 - 502.5 (641)"
29143,"""New Madrid, (MO)""",238.6,"216.7 - 502.5 (641)"
29149,"""Oregon, (MO)""",237.8,"216.7 - 502.5 (641)"
29153,"""Ozark, (MO)""",203.6,"187.0 - 216.6 (634)"
29155,"""Pemiscot, (MO)""",343.1,"216.7 - 502.5 (641)"
29157,"""Perry, (MO)""",192.2,"187.0 - 216.6 (634)"
29161,"""Phelps, (MO)""",185.5,"167.7 - 186.9 (647)"
29167,"""Polk, (MO)""",199.6,"187.0 - 216.6 (634)"
29169,"""Pulaski, (MO)""",188.2,"187.0 - 216.6 (634)"
29179,"""Reynolds, (MO)""",204.1,"187.0 - 216.6 (634)"
29181,"""Ripley, (MO)""",252.8,"216.7 - 502.5 (641)"
29186,"""Ste. Genevieve, (MO)""",191.4,"187.0 - 216.6 (634)"
29187,"""St. Francois, (MO)""",240.2,"216.7 - 502.5 (641)"
29201,"""Scott, (MO)""",204.1,"187.0 - 216.6 (634)"
29203,"""Shannon, (MO)""",196.5,"187.0 - 216.6 (634)"
29207,"""Stoddard, (MO)""",237.8,"216.7 - 502.5 (641)"
29209,"""Stone, (MO)""",235,"216.7 - 502.5 (641)"
29213,"""Taney, (MO)""",288.4,"216.7 - 502.5 (641)"
29215,"""Texas, (MO)""",194,"187.0 - 216.6 (634)"
29221,"""Washington, (MO)""",330.4,"216.7 - 502.5 (641)"
29223,"""Wayne, (MO)""",208.4,"187.0 - 216.6 (634)"
29225,"""Webster, (MO)""",205.7,"187.0 - 216.6 (634)"
29229,"""Wright, (MO)""",292.8,"216.7 - 502.5 (641)"
47005,"""Benton, (TN)""",273.5,"216.7 - 502.5 (641)"
47017,"""Carroll, (TN)""",312,"216.7 - 502.5 (641)"
47023,"""Chester, (TN)""",237.3,"216.7 - 502.5 (641)"
47033,"""Crockett, (TN)""",314.1,"216.7 - 502.5 (641)"
47039,"""Decatur, (TN)""",266.8,"216.7 - 502.5 (641)"
47043,"""Dickson, (TN)""",250.7,"216.7 - 502.5 (641)"
47045,"""Dyer, (TN)""",318.3,"216.7 - 502.5 (641)"
47047,"""Fayette, (TN)""",204,"187.0 - 216.6 (634)"
47053,"""Gibson, (TN)""",280.4,"216.7 - 502.5 (641)"
47069,"""Hardeman, (TN)""",250.5,"216.7 - 502.5 (641)"
47071,"""Hardin, (TN)""",303.8,"216.7 - 502.5 (641)"
47075,"""Haywood, (TN)""",260.4,"216.7 - 502.5 (641)"
47077,"""Henderson, (TN)""",236,"216.7 - 502.5 (641)"
47079,"""Henry, (TN)""",265.1,"216.7 - 502.5 (641)"
47081,"""Hickman, (TN)""",193.7,"187.0 - 216.6 (634)"
47083,"""Houston, (TN)""",261.6,"216.7 - 502.5 (641)"
47085,"""Humphreys, (TN)""",280.1,"216.7 - 502.5 (641)"
47095,"""Lake, (TN)""",276.6,"216.7 - 502.5 (641)"
47097,"""Lauderdale, (TN)""",289.1,"216.7 - 502.5 (641)"
47099,"""Lawrence, (TN)""",225.2,"216.7 - 502.5 (641)"
47101,"""Lewis, (TN)""",230.7,"216.7 - 502.5 (641)"
47109,"""McNairy, (TN)""",289.8,"216.7 - 502.5 (641)"
47113,"""Madison, (TN)""",211.3,"187.0 - 216.6 (634)"
47125,"""Montgomery, (TN)""",190.8,"187.0 - 216.6 (634)"
47131,"""Obion, (TN)""",230,"216.7 - 502.5 (641)"
47135,"""Perry, (TN)""",271.8,"216.7 - 502.5 (641)"
47157,"""Shelby, (TN)""",193.4,"187.0 - 216.6 (634)"
47161,"""Stewart, (TN)""",218.7,"216.7 - 502.5 (641)"
47167,"""Tipton, (TN)""",225,"216.7 - 502.5 (641)"
47181,"""Wayne, (TN)""",247,"216.7 - 502.5 (641)"
47183,"""Weakley, (TN)""",186.5,"167.7 - 186.9 (647)"
17001,"""Adams, (IL)""",179.8,"167.7 - 186.9 (647)"
17005,"""Bond, (IL)""",193.6,"187.0 - 216.6 (634)"
17007,"""Boone, (IL)""",158,"147.4 - 167.6 (641)"
17009,"""Brown, (IL)""",183.7,"167.7 - 186.9 (647)"
17011,"""Bureau, (IL)""",186,"167.7 - 186.9 (647)"
17013,"""Calhoun, (IL)""",161.5,"147.4 - 167.6 (641)"
17015,"""Carroll, (IL)""",188.8,"187.0 - 216.6 (634)"
17017,"""Cass, (IL)""",204.8,"187.0 - 216.6 (634)"
17019,"""Champaign, (IL)""",134.8,"28.1 - 147.3 (644)"
17021,"""Christian, (IL)""",166.6,"147.4 - 167.6 (641)"
17023,"""Clark, (IL)""",196.6,"187.0 - 216.6 (634)"
17025,"""Clay, (IL)""",202.4,"187.0 - 216.6 (634)"
17027,"""Clinton, (IL)""",194.9,"187.0 - 216.6 (634)"
17029,"""Coles, (IL)""",172,"167.7 - 186.9 (647)"
17031,"""Cook, (IL)""",168.1,"167.7 - 186.9 (647)"
17033,"""Crawford, (IL)""",188.8,"187.0 - 216.6 (634)"
17035,"""Cumberland, (IL)""",168.5,"167.7 - 186.9 (647)"
17037,"""DeKalb, (IL)""",149.2,"147.4 - 167.6 (641)"
17039,"""De Witt, (IL)""",167.3,"147.4 - 167.6 (641)"
17041,"""Douglas, (IL)""",158.9,"147.4 - 167.6 (641)"
17043,"""DuPage, (IL)""",126.3,"28.1 - 147.3 (644)"
17045,"""Edgar, (IL)""",193.2,"187.0 - 216.6 (634)"
17047,"""Edwards, (IL)""",185,"167.7 - 186.9 (647)"
17049,"""Effingham, (IL)""",163.8,"147.4 - 167.6 (641)"
17051,"""Fayette, (IL)""",166.5,"147.4 - 167.6 (641)"
17053,"""Ford, (IL)""",192.4,"187.0 - 216.6 (634)"
17057,"""Fulton, (IL)""",182.2,"167.7 - 186.9 (647)"
17061,"""Greene, (IL)""",197,"187.0 - 216.6 (634)"
17063,"""Grundy, (IL)""",162.4,"147.4 - 167.6 (641)"
17067,"""Hancock, (IL)""",166.9,"147.4 - 167.6 (641)"
17071,"""Henderson, (IL)""",179.1,"167.7 - 186.9 (647)"
17073,"""Henry, (IL)""",188.9,"187.0 - 216.6 (634)"
17075,"""Iroquois, (IL)""",206.3,"187.0 - 216.6 (634)"
17079,"""Jasper, (IL)""",181.2,"167.7 - 186.9 (647)"
17083,"""Jersey, (IL)""",198.2,"187.0 - 216.6 (634)"
17085,"""Jo Daviess, (IL)""",148.8,"147.4 - 167.6 (641)"
17089,"""Kane, (IL)""",130,"28.1 - 147.3 (644)"
17091,"""Kankakee, (IL)""",204.3,"187.0 - 216.6 (634)"
17093,"""Kendall, (IL)""",116.6,"28.1 - 147.3 (644)"
17095,"""Knox, (IL)""",192.2,"187.0 - 216.6 (634)"
17097,"""Lake, (IL)""",124,"28.1 - 147.3 (644)"
17099,"""LaSalle, (IL)""",182.3,"167.7 - 186.9 (647)"
17101,"""Lawrence, (IL)""",179,"167.7 - 186.9 (647)"
17103,"""Lee, (IL)""",177.8,"167.7 - 186.9 (647)"
17105,"""Livingston, (IL)""",196.9,"187.0 - 216.6 (634)"
17107,"""Logan, (IL)""",168.2,"167.7 - 186.9 (647)"
17109,"""McDonough, (IL)""",178.5,"167.7 - 186.9 (647)"
17111,"""McHenry, (IL)""",150.6,"147.4 - 167.6 (641)"
17113,"""McLean, (IL)""",164.2,"147.4 - 167.6 (641)"
17115,"""Macon, (IL)""",169,"167.7 - 186.9 (647)"
17117,"""Macoupin, (IL)""",198.7,"187.0 - 216.6 (634)"
17119,"""Madison, (IL)""",202.1,"187.0 - 216.6 (634)"
17121,"""Marion, (IL)""",228,"216.7 - 502.5 (641)"
17123,"""Marshall, (IL)""",172.5,"167.7 - 186.9 (647)"
17125,"""Mason, (IL)""",176,"167.7 - 186.9 (647)"
17129,"""Menard, (IL)""",165.4,"147.4 - 167.6 (641)"
17131,"""Mercer, (IL)""",180.1,"167.7 - 186.9 (647)"
17135,"""Montgomery, (IL)""",170.9,"167.7 - 186.9 (647)"
17137,"""Morgan, (IL)""",233.3,"216.7 - 502.5 (641)"
17139,"""Moultrie, (IL)""",165.7,"147.4 - 167.6 (641)"
17141,"""Ogle, (IL)""",164.6,"147.4 - 167.6 (641)"
17143,"""Peoria, (IL)""",167.2,"147.4 - 167.6 (641)"
17147,"""Piatt, (IL)""",163.5,"147.4 - 167.6 (641)"
17149,"""Pike, (IL)""",179.8,"167.7 - 186.9 (647)"
17155,"""Putnam, (IL)""",182.3,"167.7 - 186.9 (647)"
17159,"""Richland, (IL)""",187.2,"187.0 - 216.6 (634)"
17161,"""Rock Island, (IL)""",186.1,"167.7 - 186.9 (647)"
17163,"""St. Clair, (IL)""",195.2,"187.0 - 216.6 (634)"
17167,"""Sangamon, (IL)""",169.3,"167.7 - 186.9 (647)"
17169,"""Schuyler, (IL)""",182,"167.7 - 186.9 (647)"
17171,"""Scott, (IL)""",175.4,"167.7 - 186.9 (647)"
17173,"""Shelby, (IL)""",164.3,"147.4 - 167.6 (641)"
17175,"""Stark, (IL)""",172.9,"167.7 - 186.9 (647)"
17177,"""Stephenson, (IL)""",149.7,"147.4 - 167.6 (641)"
17179,"""Tazewell, (IL)""",173.6,"167.7 - 186.9 (647)"
17183,"""Vermilion, (IL)""",209.9,"187.0 - 216.6 (634)"
17185,"""Wabash, (IL)""",182.5,"167.7 - 186.9 (647)"
17187,"""Warren, (IL)""",194,"187.0 - 216.6 (634)"
17191,"""Wayne, (IL)""",199.4,"187.0 - 216.6 (634)"
17195,"""Whiteside, (IL)""",189.8,"187.0 - 216.6 (634)"
17197,"""Will, (IL)""",159.9,"147.4 - 167.6 (641)"
17201,"""Winnebago, (IL)""",180.6,"167.7 - 186.9 (647)"
17203,"""Woodford, (IL)""",156,"147.4 - 167.6 (641)"
18007,"""Benton, (IN)""",182.6,"167.7 - 186.9 (647)"
18045,"""Fountain, (IN)""",177.3,"167.7 - 186.9 (647)"
18083,"""Knox, (IN)""",181.7,"167.7 - 186.9 (647)"
18089,"""Lake, (IN)""",189.2,"187.0 - 216.6 (634)"
18111,"""Newton, (IN)""",195,"187.0 - 216.6 (634)"
18121,"""Parke, (IN)""",201,"187.0 - 216.6 (634)"
18125,"""Pike, (IN)""",185.1,"167.7 - 186.9 (647)"
18153,"""Sullivan, (IN)""",218.1,"216.7 - 502.5 (641)"
18165,"""Vermillion, (IN)""",228.4,"216.7 - 502.5 (641)"
18167,"""Vigo, (IN)""",238.3,"216.7 - 502.5 (641)"
18171,"""Warren, (IN)""",178.8,"167.7 - 186.9 (647)"
19005,"""Allamakee, (IA)""",178.2,"167.7 - 186.9 (647)"
19007,"""Appanoose, (IA)""",193.8,"187.0 - 216.6 (634)"
19011,"""Benton, (IA)""",153.2,"147.4 - 167.6 (641)"
19013,"""Black Hawk, (IA)""",166,"147.4 - 167.6 (641)"
19017,"""Bremer, (IA)""",163,"147.4 - 167.6 (641)"
19019,"""Buchanan, (IA)""",160.8,"147.4 - 167.6 (641)"
19023,"""Butler, (IA)""",174.6,"167.7 - 186.9 (647)"
19031,"""Cedar, (IA)""",146.2,"28.1 - 147.3 (644)"
19033,"""Cerro Gordo, (IA)""",183.2,"167.7 - 186.9 (647)"
19037,"""Chickasaw, (IA)""",197.8,"187.0 - 216.6 (634)"
19043,"""Clayton, (IA)""",153.8,"147.4 - 167.6 (641)"
19045,"""Clinton, (IA)""",192.9,"187.0 - 216.6 (634)"
19051,"""Davis, (IA)""",193,"187.0 - 216.6 (634)"
19055,"""Delaware, (IA)""",154,"147.4 - 167.6 (641)"
19057,"""Des Moines, (IA)""",177.8,"167.7 - 186.9 (647)"
19061,"""Dubuque, (IA)""",154.8,"147.4 - 167.6 (641)"
19065,"""Fayette, (IA)""",173.8,"167.7 - 186.9 (647)"
19067,"""Floyd, (IA)""",169.4,"167.7 - 186.9 (647)"
19069,"""Franklin, (IA)""",174.2,"167.7 - 186.9 (647)"
19075,"""Grundy, (IA)""",174.5,"167.7 - 186.9 (647)"
19083,"""Hardin, (IA)""",168,"167.7 - 186.9 (647)"
19087,"""Henry, (IA)""",178.6,"167.7 - 186.9 (647)"
19089,"""Howard, (IA)""",221.1,"216.7 - 502.5 (641)"
19095,"""Iowa, (IA)""",148.3,"147.4 - 167.6 (641)"
19097,"""Jackson, (IA)""",172.8,"167.7 - 186.9 (647)"
19099,"""Jasper, (IA)""",151.2,"147.4 - 167.6 (641)"
19101,"""Jefferson, (IA)""",183.4,"167.7 - 186.9 (647)"
19103,"""Johnson, (IA)""",148.1,"147.4 - 167.6 (641)"
19105,"""Jones, (IA)""",152.9,"147.4 - 167.6 (641)"
19107,"""Keokuk, (IA)""",177.9,"167.7 - 186.9 (647)"
19111,"""Lee, (IA)""",183.4,"167.7 - 186.9 (647)"
19113,"""Linn, (IA)""",147.7,"147.4 - 167.6 (641)"
19115,"""Louisa, (IA)""",161.1,"147.4 - 167.6 (641)"
19117,"""Lucas, (IA)""",195.7,"187.0 - 216.6 (634)"
19123,"""Mahaska, (IA)""",190.1,"187.0 - 216.6 (634)"
19125,"""Marion, (IA)""",183.6,"167.7 - 186.9 (647)"
19127,"""Marshall, (IA)""",202.1,"187.0 - 216.6 (634)"
19131,"""Mitchell, (IA)""",201.5,"187.0 - 216.6 (634)"
19135,"""Monroe, (IA)""",196.7,"187.0 - 216.6 (634)"
19139,"""Muscatine, (IA)""",161.1,"147.4 - 167.6 (641)"
19153,"""Polk, (IA)""",162.2,"147.4 - 167.6 (641)"
19157,"""Poweshiek, (IA)""",160.3,"147.4 - 167.6 (641)"
19163,"""Scott, (IA)""",155.4,"147.4 - 167.6 (641)"
19169,"""Story, (IA)""",130.2,"28.1 - 147.3 (644)"
19171,"""Tama, (IA)""",167.7,"167.7 - 186.9 (647)"
19177,"""Van Buren, (IA)""",193.5,"187.0 - 216.6 (634)"
19179,"""Wapello, (IA)""",191.9,"187.0 - 216.6 (634)"
19181,"""Warren, (IA)""",181.7,"167.7 - 186.9 (647)"
19183,"""Washington, (IA)""",155.9,"147.4 - 167.6 (641)"
19185,"""Wayne, (IA)""",197,"187.0 - 216.6 (634)"
19191,"""Winneshiek, (IA)""",158.8,"147.4 - 167.6 (641)"
19195,"""Worth, (IA)""",153.2,"147.4 - 167.6 (641)"
27039,"""Dodge, (MN)""",150.4,"147.4 - 167.6 (641)"
27045,"""Fillmore, (MN)""",148,"147.4 - 167.6 (641)"
27047,"""Freeborn, (MN)""",148.7,"147.4 - 167.6 (641)"
27049,"""Goodhue, (MN)""",142.7,"28.1 - 147.3 (644)"
27055,"""Houston, (MN)""",141.1,"28.1 - 147.3 (644)"
27099,"""Mower, (MN)""",154.7,"147.4 - 167.6 (641)"
27109,"""Olmsted, (MN)""",126.9,"28.1 - 147.3 (644)"
27131,"""Rice, (MN)""",126.6,"28.1 - 147.3 (644)"
27147,"""Steele, (MN)""",137.5,"28.1 - 147.3 (644)"
27157,"""Wabasha, (MN)""",136.4,"28.1 - 147.3 (644)"
27161,"""Waseca, (MN)""",136.7,"28.1 - 147.3 (644)"
27169,"""Winona, (MN)""",147.8,"147.4 - 167.6 (641)"
29001,"""Adair, (MO)""",173.1,"167.7 - 186.9 (647)"
29007,"""Audrain, (MO)""",170.2,"167.7 - 186.9 (647)"
29019,"""Boone, (MO)""",141.8,"28.1 - 147.3 (644)"
29027,"""Callaway, (MO)""",162,"147.4 - 167.6 (641)"
29033,"""Carroll, (MO)""",233.1,"216.7 - 502.5 (641)"
29041,"""Chariton, (MO)""",186.9,"167.7 - 186.9 (647)"
29045,"""Clark, (MO)""",208.6,"187.0 - 216.6 (634)"
29051,"""Cole, (MO)""",157,"147.4 - 167.6 (641)"
29053,"""Cooper, (MO)""",269.8,"216.7 - 502.5 (641)"
29071,"""Franklin, (MO)""",197.7,"187.0 - 216.6 (634)"
29073,"""Gasconade, (MO)""",174.6,"167.7 - 186.9 (647)"
29079,"""Grundy, (MO)""",191,"187.0 - 216.6 (634)"
29089,"""Howard, (MO)""",202.3,"187.0 - 216.6 (634)"
29103,"""Knox, (MO)""",191.8,"187.0 - 216.6 (634)"
29111,"""Lewis, (MO)""",226.1,"216.7 - 502.5 (641)"
29113,"""Lincoln, (MO)""",181.2,"167.7 - 186.9 (647)"
29115,"""Linn, (MO)""",240.2,"216.7 - 502.5 (641)"
29117,"""Livingston, (MO)""",162.6,"147.4 - 167.6 (641)"
29121,"""Macon, (MO)""",199.3,"187.0 - 216.6 (634)"
29127,"""Marion, (MO)""",195.2,"187.0 - 216.6 (634)"
29129,"""Mercer, (MO)""",197.4,"187.0 - 216.6 (634)"
29135,"""Moniteau, (MO)""",160.5,"147.4 - 167.6 (641)"
29137,"""Monroe, (MO)""",178.8,"167.7 - 186.9 (647)"
29139,"""Montgomery, (MO)""",229.3,"216.7 - 502.5 (641)"
29141,"""Morgan, (MO)""",219.5,"216.7 - 502.5 (641)"
29151,"""Osage, (MO)""",171.1,"167.7 - 186.9 (647)"
29159,"""Pettis, (MO)""",192.7,"187.0 - 216.6 (634)"
29163,"""Pike, (MO)""",194,"187.0 - 216.6 (634)"
29171,"""Putnam, (MO)""",182.9,"167.7 - 186.9 (647)"
29173,"""Ralls, (MO)""",171.4,"167.7 - 186.9 (647)"
29175,"""Randolph, (MO)""",209.1,"187.0 - 216.6 (634)"
29183,"""St. Charles, (MO)""",151.7,"147.4 - 167.6 (641)"
29189,"""St. Louis County, (MO)""",177,"167.7 - 186.9 (647)"
29195,"""Saline, (MO)""",180.1,"167.7 - 186.9 (647)"
29197,"""Schuyler, (MO)""",169.7,"167.7 - 186.9 (647)"
29199,"""Scotland, (MO)""",175,"167.7 - 186.9 (647)"
29205,"""Shelby, (MO)""",212.1,"187.0 - 216.6 (634)"
29211,"""Sullivan, (MO)""",216.9,"216.7 - 502.5 (641)"
29219,"""Warren, (MO)""",186.7,"167.7 - 186.9 (647)"
29510,"""St. Louis City, (MO)""",225.7,"216.7 - 502.5 (641)"
55001,"""Adams, (WI)""",165.3,"147.4 - 167.6 (641)"
55009,"""Brown, (WI)""",169.4,"167.7 - 186.9 (647)"
55011,"""Buffalo, (WI)""",158.7,"147.4 - 167.6 (641)"
55015,"""Calumet, (WI)""",162,"147.4 - 167.6 (641)"
55021,"""Columbia, (WI)""",158.3,"147.4 - 167.6 (641)"
55023,"""Crawford, (WI)""",150.3,"147.4 - 167.6 (641)"
55025,"""Dane, (WI)""",124.4,"28.1 - 147.3 (644)"
55027,"""Dodge, (WI)""",161.2,"147.4 - 167.6 (641)"
55039,"""Fond du Lac, (WI)""",148.3,"147.4 - 167.6 (641)"
55043,"""Grant, (WI)""",149.1,"147.4 - 167.6 (641)"
55045,"""Green, (WI)""",140.8,"28.1 - 147.3 (644)"
55047,"""Green Lake, (WI)""",167.2,"147.4 - 167.6 (641)"
55049,"""Iowa, (WI)""",138.1,"28.1 - 147.3 (644)"
55053,"""Jackson, (WI)""",147.3,"28.1 - 147.3 (644)"
55055,"""Jefferson, (WI)""",156.5,"147.4 - 167.6 (641)"
55057,"""Juneau, (WI)""",150,"147.4 - 167.6 (641)"
55059,"""Kenosha, (WI)""",182.1,"167.7 - 186.9 (647)"
55061,"""Kewaunee, (WI)""",137.8,"28.1 - 147.3 (644)"
55063,"""La Crosse, (WI)""",131.8,"28.1 - 147.3 (644)"
55065,"""Lafayette, (WI)""",141.7,"28.1 - 147.3 (644)"
55071,"""Manitowoc, (WI)""",156.4,"147.4 - 167.6 (641)"
