"cnty_fips","display_name","Value","theme_range"
54005,"""Boone, (WV)""",47.6,"46.2 - 112.3 (634)"
54019,"""Fayette, (WV)""",47.1,"46.2 - 112.3 (634)"
54039,"""Kanawha, (WV)""",46.2,"46.2 - 112.3 (634)"
54043,"""Lincoln, (WV)""",46.7,"46.2 - 112.3 (634)"
54045,"""Logan, (WV)""",46.8,"46.2 - 112.3 (634)"
54047,"""McDowell, (WV)""",37.9,"37.2 - 40.7 (628)"
54055,"""Mercer, (WV)""",39.6,"37.2 - 40.7 (628)"
54059,"""Mingo, (WV)""",40.2,"37.2 - 40.7 (628)"
54067,"""Nicholas, (WV)""",47.1,"46.2 - 112.3 (634)"
54081,"""Raleigh, (WV)""",45.8,"40.8 - 46.1 (652)"
54089,"""Summers, (WV)""",41.9,"40.8 - 46.1 (652)"
54099,"""Wayne, (WV)""",46.9,"46.2 - 112.3 (634)"
54109,"""Wyoming, (WV)""",42.1,"40.8 - 46.1 (652)"
18001,"""Adams, (IN)""",38.2,"37.2 - 40.7 (628)"
18003,"""Allen, (IN)""",40,"37.2 - 40.7 (628)"
18005,"""Bartholomew, (IN)""",41.2,"40.8 - 46.1 (652)"
18009,"""Blackford, (IN)""",42,"40.8 - 46.1 (652)"
18011,"""Boone, (IN)""",39.7,"37.2 - 40.7 (628)"
18013,"""Brown, (IN)""",31,"0.0 - 32.6 (652)"
18015,"""Carroll, (IN)""",39.3,"37.2 - 40.7 (628)"
18017,"""Cass, (IN)""",41.2,"40.8 - 46.1 (652)"
18019,"""Clark, (IN)""",41.1,"40.8 - 46.1 (652)"
18021,"""Clay, (IN)""",39.5,"37.2 - 40.7 (628)"
18023,"""Clinton, (IN)""",37.1,"32.7 - 37.1 (650)"
18027,"""Daviess, (IN)""",47.5,"46.2 - 112.3 (634)"
18029,"""Dearborn, (IN)""",45.2,"40.8 - 46.1 (652)"
18031,"""Decatur, (IN)""",41.2,"40.8 - 46.1 (652)"
18033,"""DeKalb, (IN)""",39.3,"37.2 - 40.7 (628)"
18035,"""Delaware, (IN)""",46.5,"46.2 - 112.3 (634)"
18039,"""Elkhart, (IN)""",40.2,"37.2 - 40.7 (628)"
18041,"""Fayette, (IN)""",42.7,"40.8 - 46.1 (652)"
18047,"""Franklin, (IN)""",44.7,"40.8 - 46.1 (652)"
18049,"""Fulton, (IN)""",41.9,"40.8 - 46.1 (652)"
18053,"""Grant, (IN)""",42.7,"40.8 - 46.1 (652)"
18055,"""Greene, (IN)""",39.5,"37.2 - 40.7 (628)"
18057,"""Hamilton, (IN)""",34.1,"32.7 - 37.1 (650)"
18059,"""Hancock, (IN)""",36.3,"32.7 - 37.1 (650)"
18063,"""Hendricks, (IN)""",40.1,"37.2 - 40.7 (628)"
18065,"""Henry, (IN)""",48.2,"46.2 - 112.3 (634)"
18067,"""Howard, (IN)""",38.9,"37.2 - 40.7 (628)"
18069,"""Huntington, (IN)""",40.3,"37.2 - 40.7 (628)"
18071,"""Jackson, (IN)""",46.9,"46.2 - 112.3 (634)"
18073,"""Jasper, (IN)""",37.5,"37.2 - 40.7 (628)"
18075,"""Jay, (IN)""",38.6,"37.2 - 40.7 (628)"
18077,"""Jefferson, (IN)""",48.6,"46.2 - 112.3 (634)"
18079,"""Jennings, (IN)""",48.7,"46.2 - 112.3 (634)"
18081,"""Johnson, (IN)""",37.5,"37.2 - 40.7 (628)"
18085,"""Kosciusko, (IN)""",39.5,"37.2 - 40.7 (628)"
18087,"""LaGrange, (IN)""",40,"37.2 - 40.7 (628)"
18091,"""LaPorte, (IN)""",37.8,"37.2 - 40.7 (628)"
18093,"""Lawrence, (IN)""",40.2,"37.2 - 40.7 (628)"
18095,"""Madison, (IN)""",41.5,"40.8 - 46.1 (652)"
18097,"""Marion, (IN)""",39.4,"37.2 - 40.7 (628)"
18099,"""Marshall, (IN)""",42.3,"40.8 - 46.1 (652)"
18101,"""Martin, (IN)""",43.2,"40.8 - 46.1 (652)"
18103,"""Miami, (IN)""",41.2,"40.8 - 46.1 (652)"
18105,"""Monroe, (IN)""",32.1,"0.0 - 32.6 (652)"
18107,"""Montgomery, (IN)""",40.7,"37.2 - 40.7 (628)"
18109,"""Morgan, (IN)""",35.2,"32.7 - 37.1 (650)"
18113,"""Noble, (IN)""",39.1,"37.2 - 40.7 (628)"
18115,"""Ohio, (IN)""",34.7,"32.7 - 37.1 (650)"
18117,"""Orange, (IN)""",45.3,"40.8 - 46.1 (652)"
18119,"""Owen, (IN)""",34.6,"32.7 - 37.1 (650)"
18127,"""Porter, (IN)""",37,"32.7 - 37.1 (650)"
18131,"""Pulaski, (IN)""",41,"40.8 - 46.1 (652)"
18133,"""Putnam, (IN)""",39.2,"37.2 - 40.7 (628)"
18135,"""Randolph, (IN)""",44,"40.8 - 46.1 (652)"
18137,"""Ripley, (IN)""",39.9,"37.2 - 40.7 (628)"
18139,"""Rush, (IN)""",42.5,"40.8 - 46.1 (652)"
18141,"""St. Joseph, (IN)""",47.2,"46.2 - 112.3 (634)"
18143,"""Scott, (IN)""",48.3,"46.2 - 112.3 (634)"
18145,"""Shelby, (IN)""",39.1,"37.2 - 40.7 (628)"
18149,"""Starke, (IN)""",41.2,"40.8 - 46.1 (652)"
18151,"""Steuben, (IN)""",39.4,"37.2 - 40.7 (628)"
18155,"""Switzerland, (IN)""",31.9,"0.0 - 32.6 (652)"
18157,"""Tippecanoe, (IN)""",39.4,"37.2 - 40.7 (628)"
18159,"""Tipton, (IN)""",35.2,"32.7 - 37.1 (650)"
18161,"""Union, (IN)""",46.6,"46.2 - 112.3 (634)"
18169,"""Wabash, (IN)""",41.7,"40.8 - 46.1 (652)"
18175,"""Washington, (IN)""",43.8,"40.8 - 46.1 (652)"
18177,"""Wayne, (IN)""",44.2,"40.8 - 46.1 (652)"
18179,"""Wells, (IN)""",38.6,"37.2 - 40.7 (628)"
18181,"""White, (IN)""",39.6,"37.2 - 40.7 (628)"
18183,"""Whitley, (IN)""",39.8,"37.2 - 40.7 (628)"
21015,"""Boone, (KY)""",33.9,"32.7 - 37.1 (650)"
21023,"""Bracken, (KY)""",49,"46.2 - 112.3 (634)"
21037,"""Campbell, (KY)""",41.4,"40.8 - 46.1 (652)"
21041,"""Carroll, (KY)""",41,"40.8 - 46.1 (652)"
21077,"""Gallatin, (KY)""",34.1,"32.7 - 37.1 (650)"
21081,"""Grant, (KY)""",33.9,"32.7 - 37.1 (650)"
21089,"""Greenup, (KY)""",42.8,"40.8 - 46.1 (652)"
21097,"""Harrison, (KY)""",64.3,"46.2 - 112.3 (634)"
21103,"""Henry, (KY)""",35,"32.7 - 37.1 (650)"
21117,"""Kenton, (KY)""",38.9,"37.2 - 40.7 (628)"
21135,"""Lewis, (KY)""",49.2,"46.2 - 112.3 (634)"
21161,"""Mason, (KY)""",63.9,"46.2 - 112.3 (634)"
21185,"""Oldham, (KY)""",32.9,"32.7 - 37.1 (650)"
21187,"""Owen, (KY)""",40.5,"37.2 - 40.7 (628)"
21191,"""Pendleton, (KY)""",34.8,"32.7 - 37.1 (650)"
21201,"""Robertson, (KY)""",64.6,"46.2 - 112.3 (634)"
21223,"""Trimble, (KY)""",41.3,"40.8 - 46.1 (652)"
26005,"""Allegan, (MI)""",36.4,"32.7 - 37.1 (650)"
26011,"""Arenac, (MI)""",31.2,"0.0 - 32.6 (652)"
26015,"""Barry, (MI)""",37.2,"37.2 - 40.7 (628)"
26017,"""Bay, (MI)""",32,"0.0 - 32.6 (652)"
26019,"""Benzie, (MI)""",37.9,"37.2 - 40.7 (628)"
26021,"""Berrien, (MI)""",49.8,"46.2 - 112.3 (634)"
26023,"""Branch, (MI)""",41.2,"40.8 - 46.1 (652)"
26025,"""Calhoun, (MI)""",43.7,"40.8 - 46.1 (652)"
26027,"""Cass, (MI)""",41,"40.8 - 46.1 (652)"
26035,"""Clare, (MI)""",48.6,"46.2 - 112.3 (634)"
26037,"""Clinton, (MI)""",32.8,"32.7 - 37.1 (650)"
26045,"""Eaton, (MI)""",35.8,"32.7 - 37.1 (650)"
26049,"""Genesee, (MI)""",61,"46.2 - 112.3 (634)"
26051,"""Gladwin, (MI)""",39.4,"37.2 - 40.7 (628)"
26057,"""Gratiot, (MI)""",41.7,"40.8 - 46.1 (652)"
26059,"""Hillsdale, (MI)""",37,"32.7 - 37.1 (650)"
26063,"""Huron, (MI)""",32.6,"0.0 - 32.6 (652)"
26065,"""Ingham, (MI)""",36.5,"32.7 - 37.1 (650)"
26067,"""Ionia, (MI)""",33.6,"32.7 - 37.1 (650)"
26069,"""Iosco, (MI)""",39,"37.2 - 40.7 (628)"
26073,"""Isabella, (MI)""",54.1,"46.2 - 112.3 (634)"
26075,"""Jackson, (MI)""",36.6,"32.7 - 37.1 (650)"
26077,"""Kalamazoo, (MI)""",33.7,"32.7 - 37.1 (650)"
26081,"""Kent, (MI)""",32.9,"32.7 - 37.1 (650)"
26085,"""Lake, (MI)""",45.7,"40.8 - 46.1 (652)"
26087,"""Lapeer, (MI)""",40.2,"37.2 - 40.7 (628)"
26091,"""Lenawee, (MI)""",34.3,"32.7 - 37.1 (650)"
26093,"""Livingston, (MI)""",34,"32.7 - 37.1 (650)"
26099,"""Macomb, (MI)""",35.8,"32.7 - 37.1 (650)"
26101,"""Manistee, (MI)""",43.2,"40.8 - 46.1 (652)"
26105,"""Mason, (MI)""",48.5,"46.2 - 112.3 (634)"
26107,"""Mecosta, (MI)""",41.2,"40.8 - 46.1 (652)"
26111,"""Midland, (MI)""",40.3,"37.2 - 40.7 (628)"
26113,"""Missaukee, (MI)""",46.5,"46.2 - 112.3 (634)"
26115,"""Monroe, (MI)""",35.6,"32.7 - 37.1 (650)"
26117,"""Montcalm, (MI)""",38.6,"37.2 - 40.7 (628)"
26121,"""Muskegon, (MI)""",43.5,"40.8 - 46.1 (652)"
26123,"""Newaygo, (MI)""",43.7,"40.8 - 46.1 (652)"
26125,"""Oakland, (MI)""",39.4,"37.2 - 40.7 (628)"
26127,"""Oceana, (MI)""",47.5,"46.2 - 112.3 (634)"
26129,"""Ogemaw, (MI)""",36.4,"32.7 - 37.1 (650)"
26133,"""Osceola, (MI)""",51.1,"46.2 - 112.3 (634)"
26139,"""Ottawa, (MI)""",35.1,"32.7 - 37.1 (650)"
26143,"""Roscommon, (MI)""",36.6,"32.7 - 37.1 (650)"
26145,"""Saginaw, (MI)""",36.7,"32.7 - 37.1 (650)"
26147,"""St. Clair, (MI)""",35,"32.7 - 37.1 (650)"
26149,"""St. Joseph, (MI)""",41.7,"40.8 - 46.1 (652)"
26151,"""Sanilac, (MI)""",35.3,"32.7 - 37.1 (650)"
26155,"""Shiawassee, (MI)""",52.5,"46.2 - 112.3 (634)"
26157,"""Tuscola, (MI)""",36.2,"32.7 - 37.1 (650)"
26159,"""Van Buren, (MI)""",43.5,"40.8 - 46.1 (652)"
26161,"""Washtenaw, (MI)""",35.8,"32.7 - 37.1 (650)"
26163,"""Wayne, (MI)""",40.7,"37.2 - 40.7 (628)"
26165,"""Wexford, (MI)""",43.6,"40.8 - 46.1 (652)"
39001,"""Adams, (OH)""",47,"46.2 - 112.3 (634)"
39003,"""Allen, (OH)""",39,"37.2 - 40.7 (628)"
39005,"""Ashland, (OH)""",39.3,"37.2 - 40.7 (628)"
39007,"""Ashtabula, (OH)""",37,"32.7 - 37.1 (650)"
39009,"""Athens, (OH)""",41.3,"40.8 - 46.1 (652)"
39011,"""Auglaize, (OH)""",43,"40.8 - 46.1 (652)"
39013,"""Belmont, (OH)""",37.9,"37.2 - 40.7 (628)"
39015,"""Brown, (OH)""",52.6,"46.2 - 112.3 (634)"
39017,"""Butler, (OH)""",49.7,"46.2 - 112.3 (634)"
39019,"""Carroll, (OH)""",38.9,"37.2 - 40.7 (628)"
39021,"""Champaign, (OH)""",45.3,"40.8 - 46.1 (652)"
39023,"""Clark, (OH)""",62.8,"46.2 - 112.3 (634)"
39025,"""Clermont, (OH)""",48.6,"46.2 - 112.3 (634)"
39027,"""Clinton, (OH)""",46.1,"40.8 - 46.1 (652)"
39029,"""Columbiana, (OH)""",39.1,"37.2 - 40.7 (628)"
39031,"""Coshocton, (OH)""",39,"37.2 - 40.7 (628)"
39033,"""Crawford, (OH)""",41.2,"40.8 - 46.1 (652)"
39035,"""Cuyahoga, (OH)""",36.1,"32.7 - 37.1 (650)"
39037,"""Darke, (OH)""",44.1,"40.8 - 46.1 (652)"
39039,"""Defiance, (OH)""",39.1,"37.2 - 40.7 (628)"
39041,"""Delaware, (OH)""",35.1,"32.7 - 37.1 (650)"
39043,"""Erie, (OH)""",37,"32.7 - 37.1 (650)"
39045,"""Fairfield, (OH)""",37.6,"37.2 - 40.7 (628)"
39047,"""Fayette, (OH)""",42.3,"40.8 - 46.1 (652)"
39049,"""Franklin, (OH)""",45.1,"40.8 - 46.1 (652)"
39051,"""Fulton, (OH)""",40.6,"37.2 - 40.7 (628)"
39053,"""Gallia, (OH)""",53.2,"46.2 - 112.3 (634)"
39055,"""Geauga, (OH)""",32.7,"32.7 - 37.1 (650)"
39057,"""Greene, (OH)""",42,"40.8 - 46.1 (652)"
39059,"""Guernsey, (OH)""",37.4,"37.2 - 40.7 (628)"
39061,"""Hamilton, (OH)""",48.8,"46.2 - 112.3 (634)"
39063,"""Hancock, (OH)""",39.7,"37.2 - 40.7 (628)"
39065,"""Hardin, (OH)""",39.3,"37.2 - 40.7 (628)"
39067,"""Harrison, (OH)""",36,"32.7 - 37.1 (650)"
39069,"""Henry, (OH)""",41.8,"40.8 - 46.1 (652)"
39071,"""Highland, (OH)""",46.6,"46.2 - 112.3 (634)"
39073,"""Hocking, (OH)""",35.7,"32.7 - 37.1 (650)"
39075,"""Holmes, (OH)""",39.3,"37.2 - 40.7 (628)"
39077,"""Huron, (OH)""",38.7,"37.2 - 40.7 (628)"
39079,"""Jackson, (OH)""",46.3,"46.2 - 112.3 (634)"
39081,"""Jefferson, (OH)""",38.2,"37.2 - 40.7 (628)"
39083,"""Knox, (OH)""",39,"37.2 - 40.7 (628)"
39085,"""Lake, (OH)""",36.3,"32.7 - 37.1 (650)"
39087,"""Lawrence, (OH)""",49.2,"46.2 - 112.3 (634)"
39089,"""Licking, (OH)""",36.8,"32.7 - 37.1 (650)"
39091,"""Logan, (OH)""",50.7,"46.2 - 112.3 (634)"
39093,"""Lorain, (OH)""",36,"32.7 - 37.1 (650)"
39095,"""Lucas, (OH)""",45.7,"40.8 - 46.1 (652)"
39097,"""Madison, (OH)""",43.4,"40.8 - 46.1 (652)"
39099,"""Mahoning, (OH)""",38.6,"37.2 - 40.7 (628)"
39101,"""Marion, (OH)""",37.6,"37.2 - 40.7 (628)"
39103,"""Medina, (OH)""",34.8,"32.7 - 37.1 (650)"
39105,"""Meigs, (OH)""",53.7,"46.2 - 112.3 (634)"
39107,"""Mercer, (OH)""",38.5,"37.2 - 40.7 (628)"
39109,"""Miami, (OH)""",51.9,"46.2 - 112.3 (634)"
39111,"""Monroe, (OH)""",37.1,"32.7 - 37.1 (650)"
39113,"""Montgomery, (OH)""",56.3,"46.2 - 112.3 (634)"
39115,"""Morgan, (OH)""",41.1,"40.8 - 46.1 (652)"
39117,"""Morrow, (OH)""",35.8,"32.7 - 37.1 (650)"
39119,"""Muskingum, (OH)""",40.1,"37.2 - 40.7 (628)"
39121,"""Noble, (OH)""",39.7,"37.2 - 40.7 (628)"
39123,"""Ottawa, (OH)""",43.6,"40.8 - 46.1 (652)"
39125,"""Paulding, (OH)""",38.9,"37.2 - 40.7 (628)"
39127,"""Perry, (OH)""",34.8,"32.7 - 37.1 (650)"
39129,"""Pickaway, (OH)""",43.6,"40.8 - 46.1 (652)"
39131,"""Pike, (OH)""",43.1,"40.8 - 46.1 (652)"
39133,"""Portage, (OH)""",37.1,"32.7 - 37.1 (650)"
39135,"""Preble, (OH)""",50.6,"46.2 - 112.3 (634)"
39137,"""Putnam, (OH)""",39.5,"37.2 - 40.7 (628)"
39139,"""Richland, (OH)""",41.1,"40.8 - 46.1 (652)"
39141,"""Ross, (OH)""",43.6,"40.8 - 46.1 (652)"
39143,"""Sandusky, (OH)""",39.9,"37.2 - 40.7 (628)"
39145,"""Scioto, (OH)""",44.2,"40.8 - 46.1 (652)"
39147,"""Seneca, (OH)""",41.7,"40.8 - 46.1 (652)"
39149,"""Shelby, (OH)""",46.8,"46.2 - 112.3 (634)"
39151,"""Stark, (OH)""",39.2,"37.2 - 40.7 (628)"
39153,"""Summit, (OH)""",39.8,"37.2 - 40.7 (628)"
39155,"""Trumbull, (OH)""",39.2,"37.2 - 40.7 (628)"
39157,"""Tuscarawas, (OH)""",38.6,"37.2 - 40.7 (628)"
39159,"""Union, (OH)""",36.5,"32.7 - 37.1 (650)"
39161,"""Van Wert, (OH)""",39.1,"37.2 - 40.7 (628)"
39163,"""Vinton, (OH)""",52.1,"46.2 - 112.3 (634)"
39165,"""Warren, (OH)""",48,"46.2 - 112.3 (634)"
39167,"""Washington, (OH)""",41.9,"40.8 - 46.1 (652)"
39169,"""Wayne, (OH)""",38.5,"37.2 - 40.7 (628)"
39171,"""Williams, (OH)""",36.7,"32.7 - 37.1 (650)"
39173,"""Wood, (OH)""",42.7,"40.8 - 46.1 (652)"
39175,"""Wyandot, (OH)""",40.8,"40.8 - 46.1 (652)"
54007,"""Braxton, (WV)""",38.1,"37.2 - 40.7 (628)"
54011,"""Cabell, (WV)""",48.5,"46.2 - 112.3 (634)"
54013,"""Calhoun, (WV)""",32.9,"32.7 - 37.1 (650)"
54015,"""Clay, (WV)""",47.4,"46.2 - 112.3 (634)"
54017,"""Doddridge, (WV)""",35,"32.7 - 37.1 (650)"
54021,"""Gilmer, (WV)""",35.4,"32.7 - 37.1 (650)"
54035,"""Jackson, (WV)""",46.6,"46.2 - 112.3 (634)"
54051,"""Marshall, (WV)""",38.6,"37.2 - 40.7 (628)"
54053,"""Mason, (WV)""",47.7,"46.2 - 112.3 (634)"
54069,"""Ohio, (WV)""",38.7,"37.2 - 40.7 (628)"
54073,"""Pleasants, (WV)""",43,"40.8 - 46.1 (652)"
54079,"""Putnam, (WV)""",47,"46.2 - 112.3 (634)"
54085,"""Ritchie, (WV)""",40.9,"40.8 - 46.1 (652)"
54087,"""Roane, (WV)""",47.6,"46.2 - 112.3 (634)"
54095,"""Tyler, (WV)""",41.7,"40.8 - 46.1 (652)"
54103,"""Wetzel, (WV)""",34.6,"32.7 - 37.1 (650)"
54105,"""Wirt, (WV)""",42.8,"40.8 - 46.1 (652)"
54107,"""Wood, (WV)""",44.4,"40.8 - 46.1 (652)"
12011,"""Broward, (FL)""",58.9,"46.2 - 112.3 (634)"
12085,"""Martin, (FL)""",34.9,"32.7 - 37.1 (650)"
12086,"""Miami-Dade, (FL)""",42.9,"40.8 - 46.1 (652)"
12099,"""Palm Beach, (FL)""",35.4,"32.7 - 37.1 (650)"
12111,"""St. Lucie, (FL)""",34.3,"32.7 - 37.1 (650)"
24037,"""St. Mary's, (MD)""",29.6,"0.0 - 32.6 (652)"
24039,"""Somerset, (MD)""",48.8,"46.2 - 112.3 (634)"
24047,"""Worcester, (MD)""",40.7,"37.2 - 40.7 (628)"
37001,"""Alamance, (NC)""",39.6,"37.2 - 40.7 (628)"
37007,"""Anson, (NC)""",52.6,"46.2 - 112.3 (634)"
37013,"""Beaufort, (NC)""",45.1,"40.8 - 46.1 (652)"
37015,"""Bertie, (NC)""",50.7,"46.2 - 112.3 (634)"
37017,"""Bladen, (NC)""",40.6,"37.2 - 40.7 (628)"
37019,"""Brunswick, (NC)""",37.7,"37.2 - 40.7 (628)"
37025,"""Cabarrus, (NC)""",39.8,"37.2 - 40.7 (628)"
37029,"""Camden, (NC)""",41.8,"40.8 - 46.1 (652)"
37031,"""Carteret, (NC)""",44.7,"40.8 - 46.1 (652)"
37033,"""Caswell, (NC)""",33.3,"32.7 - 37.1 (650)"
37037,"""Chatham, (NC)""",35.2,"32.7 - 37.1 (650)"
37041,"""Chowan, (NC)""",53.3,"46.2 - 112.3 (634)"
37047,"""Columbus, (NC)""",42.1,"40.8 - 46.1 (652)"
37049,"""Craven, (NC)""",38.7,"37.2 - 40.7 (628)"
37051,"""Cumberland, (NC)""",39.8,"37.2 - 40.7 (628)"
37053,"""Currituck, (NC)""",41.8,"40.8 - 46.1 (652)"
37055,"""Dare, (NC)""",44.3,"40.8 - 46.1 (652)"
37057,"""Davidson, (NC)""",44.9,"40.8 - 46.1 (652)"
37059,"""Davie, (NC)""",45.3,"40.8 - 46.1 (652)"
37061,"""Duplin, (NC)""",53.7,"46.2 - 112.3 (634)"
37063,"""Durham, (NC)""",31.1,"0.0 - 32.6 (652)"
37065,"""Edgecombe, (NC)""",79,"46.2 - 112.3 (634)"
37067,"""Forsyth, (NC)""",44.7,"40.8 - 46.1 (652)"
37069,"""Franklin, (NC)""",43.8,"40.8 - 46.1 (652)"
37073,"""Gates, (NC)""",41.4,"40.8 - 46.1 (652)"
37077,"""Granville, (NC)""",38.6,"37.2 - 40.7 (628)"
37079,"""Greene, (NC)""",60.8,"46.2 - 112.3 (634)"
37081,"""Guilford, (NC)""",44.4,"40.8 - 46.1 (652)"
37083,"""Halifax, (NC)""",54.2,"46.2 - 112.3 (634)"
37085,"""Harnett, (NC)""",40.4,"37.2 - 40.7 (628)"
37091,"""Hertford, (NC)""",44.6,"40.8 - 46.1 (652)"
37093,"""Hoke, (NC)""",40.5,"37.2 - 40.7 (628)"
37095,"""Hyde, (NC)""",45.6,"40.8 - 46.1 (652)"
37101,"""Johnston, (NC)""",41.1,"40.8 - 46.1 (652)"
37103,"""Jones, (NC)""",46.9,"46.2 - 112.3 (634)"
37105,"""Lee, (NC)""",37.6,"37.2 - 40.7 (628)"
37107,"""Lenoir, (NC)""",67.7,"46.2 - 112.3 (634)"
37117,"""Martin, (NC)""",52.7,"46.2 - 112.3 (634)"
37123,"""Montgomery, (NC)""",42.3,"40.8 - 46.1 (652)"
37125,"""Moore, (NC)""",37.9,"37.2 - 40.7 (628)"
37127,"""Nash, (NC)""",49.2,"46.2 - 112.3 (634)"
37129,"""New Hanover, (NC)""",54.3,"46.2 - 112.3 (634)"
37131,"""Northampton, (NC)""",50.6,"46.2 - 112.3 (634)"
37133,"""Onslow, (NC)""",50.7,"46.2 - 112.3 (634)"
37135,"""Orange, (NC)""",27.4,"0.0 - 32.6 (652)"
37137,"""Pamlico, (NC)""",39.2,"37.2 - 40.7 (628)"
37139,"""Pasquotank, (NC)""",40,"37.2 - 40.7 (628)"
37141,"""Pender, (NC)""",50.8,"46.2 - 112.3 (634)"
37143,"""Perquimans, (NC)""",42.3,"40.8 - 46.1 (652)"
37145,"""Person, (NC)""",31.8,"0.0 - 32.6 (652)"
37147,"""Pitt, (NC)""",49.4,"46.2 - 112.3 (634)"
37151,"""Randolph, (NC)""",43.8,"40.8 - 46.1 (652)"
37153,"""Richmond, (NC)""",64.2,"46.2 - 112.3 (634)"
37155,"""Robeson, (NC)""",42.5,"40.8 - 46.1 (652)"
37157,"""Rockingham, (NC)""",43.3,"40.8 - 46.1 (652)"
37159,"""Rowan, (NC)""",44.5,"40.8 - 46.1 (652)"
37163,"""Sampson, (NC)""",47,"46.2 - 112.3 (634)"
37165,"""Scotland, (NC)""",42.7,"40.8 - 46.1 (652)"
37167,"""Stanly, (NC)""",45.4,"40.8 - 46.1 (652)"
37169,"""Stokes, (NC)""",44.5,"40.8 - 46.1 (652)"
37177,"""Tyrrell, (NC)""",45.7,"40.8 - 46.1 (652)"
37179,"""Union, (NC)""",38.5,"37.2 - 40.7 (628)"
37181,"""Vance, (NC)""",44.7,"40.8 - 46.1 (652)"
37183,"""Wake, (NC)""",39.5,"37.2 - 40.7 (628)"
37185,"""Warren, (NC)""",50.7,"46.2 - 112.3 (634)"
37187,"""Washington, (NC)""",47.1,"46.2 - 112.3 (634)"
37191,"""Wayne, (NC)""",55.7,"46.2 - 112.3 (634)"
37195,"""Wilson, (NC)""",46.5,"46.2 - 112.3 (634)"
45015,"""Berkeley, (SC)""",44.4,"40.8 - 46.1 (652)"
45019,"""Charleston, (SC)""",40.3,"37.2 - 40.7 (628)"
45025,"""Chesterfield, (SC)""",55.7,"46.2 - 112.3 (634)"
45027,"""Clarendon, (SC)""",61,"46.2 - 112.3 (634)"
45031,"""Darlington, (SC)""",81.2,"46.2 - 112.3 (634)"
45033,"""Dillon, (SC)""",58.9,"46.2 - 112.3 (634)"
45035,"""Dorchester, (SC)""",48.5,"46.2 - 112.3 (634)"
45041,"""Florence, (SC)""",79.3,"46.2 - 112.3 (634)"
45043,"""Georgetown, (SC)""",45.1,"40.8 - 46.1 (652)"
45051,"""Horry, (SC)""",46.5,"46.2 - 112.3 (634)"
45055,"""Kershaw, (SC)""",47,"46.2 - 112.3 (634)"
45061,"""Lee, (SC)""",75.1,"46.2 - 112.3 (634)"
45067,"""Marion, (SC)""",67.2,"46.2 - 112.3 (634)"
45069,"""Marlboro, (SC)""",66.4,"46.2 - 112.3 (634)"
45085,"""Sumter, (SC)""",49.9,"46.2 - 112.3 (634)"
45089,"""Williamsburg, (SC)""",67.2,"46.2 - 112.3 (634)"
51001,"""Accomack, (VA)""",42.4,"40.8 - 46.1 (652)"
51003,"""Albemarle, (VA)""",31.9,"0.0 - 32.6 (652)"
51005,"""Alleghany, (VA)""",38.9,"37.2 - 40.7 (628)"
51007,"""Amelia, (VA)""",42.3,"40.8 - 46.1 (652)"
51009,"""Amherst, (VA)""",50.4,"46.2 - 112.3 (634)"
51011,"""Appomattox, (VA)""",45,"40.8 - 46.1 (652)"
51015,"""Augusta, (VA)""",32.9,"32.7 - 37.1 (650)"
51017,"""Bath, (VA)""",35.5,"32.7 - 37.1 (650)"
51019,"""Bedford County, (VA)""",48.1,"46.2 - 112.3 (634)"
51023,"""Botetourt, (VA)""",41.4,"40.8 - 46.1 (652)"
51025,"""Brunswick, (VA)""",51.9,"46.2 - 112.3 (634)"
51029,"""Buckingham, (VA)""",34.6,"32.7 - 37.1 (650)"
51031,"""Campbell, (VA)""",40.5,"37.2 - 40.7 (628)"
51033,"""Caroline, (VA)""",36.7,"32.7 - 37.1 (650)"
51036,"""Charles City, (VA)""",40.5,"37.2 - 40.7 (628)"
51037,"""Charlotte, (VA)""",45.3,"40.8 - 46.1 (652)"
51041,"""Chesterfield, (VA)""",42.2,"40.8 - 46.1 (652)"
51045,"""Craig, (VA)""",38.7,"37.2 - 40.7 (628)"
51049,"""Cumberland, (VA)""",36.3,"32.7 - 37.1 (650)"
51053,"""Dinwiddie, (VA)""",44.1,"40.8 - 46.1 (652)"
51057,"""Essex, (VA)""",39.3,"37.2 - 40.7 (628)"
51063,"""Floyd, (VA)""",39.2,"37.2 - 40.7 (628)"
51065,"""Fluvanna, (VA)""",30.1,"0.0 - 32.6 (652)"
51067,"""Franklin County, (VA)""",38.4,"37.2 - 40.7 (628)"
51073,"""Gloucester, (VA)""",39,"37.2 - 40.7 (628)"
51075,"""Goochland, (VA)""",39,"37.2 - 40.7 (628)"
51079,"""Greene, (VA)""",33,"32.7 - 37.1 (650)"
51081,"""Greensville, (VA)""",47.9,"46.2 - 112.3 (634)"
51083,"""Halifax, (VA)""",46.3,"46.2 - 112.3 (634)"
51085,"""Hanover, (VA)""",37.4,"37.2 - 40.7 (628)"
51087,"""Henrico, (VA)""",40.7,"37.2 - 40.7 (628)"
51089,"""Henry, (VA)""",40.8,"40.8 - 46.1 (652)"
51093,"""Isle of Wight, (VA)""",38,"37.2 - 40.7 (628)"
51095,"""James City, (VA)""",37.8,"37.2 - 40.7 (628)"
51097,"""King and Queen, (VA)""",39.7,"37.2 - 40.7 (628)"
51099,"""King George, (VA)""",38.7,"37.2 - 40.7 (628)"
51101,"""King William, (VA)""",38.8,"37.2 - 40.7 (628)"
